Altitude,Mach,CL,CD Total,LOD
25000,0.7,0.609414143,0.031810007,19.15793804
25000,0.7,0.710983166,0.036925741,19.25440483
25000,0.7,0.81255219,0.043167561,18.82321288
25000,0.7,0.914121214,0.050571617,18.07577586
25000,0.7,1.218828285,0.080062468,15.22346632
25000,0.7,1.439390485,0.108512694,13.26471984
25000,0.75,0,0.022863348,0
25000,0.75,0.101569024,0.022185845,4.578100316
25000,0.75,0.203138048,0.022388349,9.073382231
25000,0.75,0.304707071,0.023476956,12.97898548
25000,0.75,0.406276095,0.025468361,15.95218848
25000,0.75,0.507845119,0.028526376,17.8026511
25000,0.75,0.609414143,0.03289606,18.52544478
25000,0.75,0.710983166,0.038320839,18.55343423
25000,0.75,0.81255219,0.044860375,18.11291569
25000,0.75,0.914121214,0.052542832,17.39763883
25000,0.75,1.218828285,0.082396365,14.79225795
25000,0.75,1.439390485,0.110600691,13.01429921
25000,0.775,0,0.023656963,0
25000,0.775,0.101569024,0.023119056,4.393303256
25000,0.775,0.203138048,0.023321085,8.710488727
25000,0.775,0.304707071,0.024404974,12.48544952
25000,0.775,0.406276095,0.026386219,15.39728352
25000,0.775,0.507845119,0.02948489,17.22391093
25000,0.775,0.609414143,0.034064682,17.8899114
25000,0.775,0.710983166,0.039734872,17.89317872
25000,0.775,0.81255219,0.046476975,17.4828975
25000,0.775,0.914121214,0.054245662,16.85150813
25000,0.775,1.218828285,0.084185417,14.47790281
25000,0.775,1.439390485,0.112183823,12.83064212
25000,0.8,0,0.025083015,0
25000,0.8,0.101569024,0.02455964,4.135607199
25000,0.8,0.203138048,0.024781674,8.197107588
25000,0.8,0.304707071,0.025889567,11.76949275
25000,0.8,0.406276095,0.027896779,14.56354854
25000,0.8,0.507845119,0.031145168,16.30574345
25000,0.8,0.609414143,0.036040073,16.90934819
25000,0.8,0.710983166,0.041929134,16.95678155
25000,0.8,0.81255219,0.048849055,16.63393877
25000,0.8,0.914121214,0.05679946,16.09383635
25000,0.8,1.218828285,0.086863286,14.03157008
25000,0.8,1.439390485,0.114757936,12.54284048
25000,0.825,0,0.027397887,0
25000,0.825,0.101569024,0.026896366,3.776310302
25000,0.825,0.203138048,0.027166552,7.477505721
25000,0.825,0.304707071,0.028346304,10.74944624
25000,0.825,0.406276095,0.030447477,13.3435061
25000,0.825,0.507845119,0.03389325,14.98366545
25000,0.825,0.609414143,0.039170817,15.55786143
25000,0.825,0.710983166,0.045413147,15.6558885
25000,0.825,0.81255219,0.052609305,15.44502802
25000,0.825,0.914121214,0.060826678,15.02829423
25000,0.825,1.218828285,0.091718989,13.28872351
25000,0.825,1.439390485,0.120036599,11.99126347
30000,0.2,0,0.027317545,0
30000,0.2,0.101569024,0.026431609,3.842710597
30000,0.2,0.203138048,0.026508009,7.663270674
30000,0.2,0.304707071,0.027570673,11.05185466
30000,0.2,0.406276095,0.029653897,13.70059709
30000,0.2,0.507845119,0.032798807,15.48364607
30000,0.2,0.609414143,0.037068542,16.44019727
30000,0.2,0.710983166,0.042529651,16.71735247
30000,0.2,0.81255219,0.049247439,16.49937959
30000,0.2,0.914121214,0.057285693,15.9572341
30000,0.2,1.218828285,0.089932804,13.55265521
30000,0.2,1.439390485,0.122205848,11.77840921
30000,0.3,0,0.025238033,0
30000,0.3,0.101569024,0.024542381,4.138515493
30000,0.3,0.203138048,0.02476763,8.201755598
30000,0.3,0.304707071,0.025935862,11.74848443
30000,0.3,0.406276095,0.028079557,14.46875017
30000,0.3,0.507845119,0.031236389,16.25812507
30000,0.3,0.609414143,0.035465126,17.18347604
30000,0.3,0.710983166,0.040828861,17.4137399
30000,0.3,0.81255219,0.047389565,17.14622597
30000,0.3,0.914121214,0.055207828,16.55781883
30000,0.3,1.218828285,0.086788108,14.04372457
30000,0.3,1.439390485,0.117878427,12.21080499
30000,0.4,0,0.024202542,0
30000,0.4,0.101569024,0.023508578,4.32050905
30000,0.4,0.203138048,0.023729117,8.560708264
30000,0.4,0.304707071,0.024883703,12.24524626
30000,0.4,0.406276095,0.027002323,15.04596827
30000,0.4,0.507845119,0.030118262,16.86170069
30000,0.4,0.609414143,0.034284051,17.7754415
30000,0.4,0.710983166,0.039558019,17.97317419
30000,0.4,0.81255219,0.045997522,17.66512966
30000,0.4,0.914121214,0.053658722,17.03583649
30000,0.4,1.218828285,0.084511692,14.42200784
30000,0.4,1.439390485,0.11479414,12.53888469
30000,0.5,0,0.023388649,0
30000,0.5,0.101569024,0.022697141,4.474969953
30000,0.5,0.203138048,0.022911988,8.866015817
30000,0.5,0.304707071,0.024049555,12.66996712
30000,0.5,0.406276095,0.026136695,15.5442796
30000,0.5,0.507845119,0.029201805,17.39088111
30000,0.5,0.609414143,0.0332893,18.30660732
30000,0.5,0.710983166,0.038451446,18.49041427
30000,0.5,0.81255219,0.044739775,18.16174064
30000,0.5,0.914121214,0.052204842,17.51027642
30000,0.5,1.218828285,0.082147501,14.83707076
30000,0.5,1.439390485,0.111416061,12.91905738
30000,0.6,0,0.022699041,0
30000,0.6,0.101569024,0.022011251,4.614413965
30000,0.6,0.203138048,0.022220098,9.142086052
30000,0.6,0.304707071,0.023338184,13.05616028
30000,0.6,0.406276095,0.025388657,16.00226806
30000,0.6,0.507845119,0.028394969,17.88503868
30000,0.6,0.609414143,0.03239179,18.81384582
30000,0.6,0.710983166,0.037423932,18.99808834
30000,0.6,0.81255219,0.043535994,18.66391726
30000,0.6,0.914121214,0.050771817,18.00450069
30000,0.6,1.218828285,0.079646046,15.30306081
30000,0.6,1.439390485,0.107897015,13.34041062
30000,0.7,0,0.022096709,0
30000,0.7,0.101569024,0.021415155,4.74285729
30000,0.7,0.203138048,0.021619457,9.396075396
30000,0.7,0.304707071,0.022717971,13.41260058
30000,0.7,0.406276095,0.024729646,16.42870646
30000,0.7,0.507845119,0.027693293,18.33819904
30000,0.7,0.609414143,0.031719618,19.21253096
30000,0.7,0.710983166,0.036835353,19.30165203
30000,0.7,0.81255219,0.043077173,18.86270926
30000,0.7,0.914121214,0.050481229,18.10814103
30000,0.7,1.218828285,0.079972079,15.24067275
30000,0.7,1.439390485,0.108422306,13.27577819
30000,0.75,0,0.023313668,0
30000,0.75,0.101569024,0.022636165,4.48702437
30000,0.75,0.203138048,0.02283867,8.894478006
30000,0.75,0.304707071,0.023927276,12.73471627
30000,0.75,0.406276095,0.025918681,15.67502972
30000,0.75,0.507845119,0.028976696,17.52598429
30000,0.75,0.609414143,0.03334638,18.27527135
30000,0.75,0.710983166,0.038771159,18.33793945
30000,0.75,0.81255219,0.045310695,17.93290061
30000,0.75,0.914121214,0.052993152,17.24979888
30000,0.75,1.218828285,0.082846685,14.71185341
30000,0.75,1.439390485,0.111051011,12.96152527
30000,0.775,0,0.024102817,0
30000,0.775,0.101569024,0.02356491,4.310180858
30000,0.775,0.203138048,0.023766939,8.547085007
30000,0.775,0.304707071,0.024850827,12.26144591
30000,0.775,0.406276095,0.026832073,15.14143521
30000,0.775,0.507845119,0.029930744,16.9673403
30000,0.775,0.609414143,0.034510536,17.65878522
30000,0.775,0.710983166,0.040180726,17.69463215
30000,0.775,0.81255219,0.046922829,17.31677751
30000,0.775,0.914121214,0.054691516,16.71413193
30000,0.775,1.218828285,0.084631271,14.4016304
30000,0.775,1.439390485,0.112629677,12.77985095
30000,0.8,0,0.025522521,0
30000,0.8,0.101569024,0.024999146,4.062899749
30000,0.8,0.203138048,0.025221181,8.054263914
30000,0.8,0.304707071,0.026329073,11.57302693
30000,0.8,0.406276095,0.028336285,14.33766265
30000,0.8,0.507845119,0.031584674,16.07884631
30000,0.8,0.609414143,0.036479579,16.70562434
30000,0.8,0.710983166,0.04236864,16.78088242
30000,0.8,0.81255219,0.049288562,16.48561364
30000,0.8,0.914121214,0.057238966,15.97026078
30000,0.8,1.218828285,0.087302792,13.96093134
30000,0.8,1.439390485,0.115197442,12.49498652
30000,0.825,0,0.027831178,0
30000,0.825,0.101569024,0.027329657,3.716439764
30000,0.825,0.203138048,0.027599843,7.36011607
30000,0.825,0.304707071,0.028779595,10.58760803
30000,0.825,0.406276095,0.030880768,13.15628209
30000,0.825,0.507845119,0.034326541,14.79453228
30000,0.825,0.609414143,0.039604108,15.38764976
30000,0.825,0.710983166,0.045846438,15.50792596
30000,0.825,0.81255219,0.053042597,15.31886137
30000,0.825,0.914121214,0.061259969,14.92199929
30000,0.825,1.218828285,0.09215228,13.22624123
30000,0.825,1.439390485,0.120469891,11.9481347
35000,0.2,0,0.028237387,0
35000,0.2,0.101569024,0.027261375,3.725748389
35000,0.2,0.203138048,0.027265237,7.450441307
35000,0.2,0.304707071,0.028272901,10.77735429
35000,0.2,0.406276095,0.030318664,13.40019781
35000,0.2,0.507845119,0.03344365,15.18509849
35000,0.2,0.609414143,0.037711,16.16011623
35000,0.2,0.710983166,0.043187261,16.46279828
35000,0.2,0.81255219,0.049937739,16.27130515
35000,0.2,0.914121214,0.058026222,15.75358833
35000,0.2,1.218828285,0.09092925,13.40413877
35000,0.2,1.439390485,0.123486018,11.65630335
35000,0.3,0,0.025815205,0
35000,0.3,0.101569024,0.025119553,4.043424817
35000,0.3,0.203138048,0.025344801,8.014979009
35000,0.3,0.304707071,0.026513033,11.49272778
35000,0.3,0.406276095,0.028656729,14.17733667
35000,0.3,0.507845119,0.031813561,15.96316486
35000,0.3,0.609414143,0.036042297,16.90830479
35000,0.3,0.710983166,0.041406033,17.17100419
35000,0.3,0.81255219,0.047966737,16.93990963
35000,0.3,0.914121214,0.055785,16.38650558
35000,0.3,1.218828285,0.087365279,13.95094595
35000,0.3,1.439390485,0.118455598,12.15130825
35000,0.4,0,0.024735322,0
35000,0.4,0.101569024,0.024041359,4.224762169
35000,0.4,0.203138048,0.024261897,8.372719083
35000,0.4,0.304707071,0.025416484,11.98856109
35000,0.4,0.406276095,0.027535103,14.75484203
35000,0.4,0.507845119,0.030651042,16.56860863
35000,0.4,0.609414143,0.034816831,17.50343513
35000,0.4,0.710983166,0.040090799,17.73432268
35000,0.4,0.81255219,0.046530302,17.46286087
35000,0.4,0.914121214,0.054191502,16.86834984
35000,0.4,1.218828285,0.085044473,14.3316578
35000,0.4,1.439390485,0.11532692,12.48095835
35000,0.5,0,0.023886729,0
35000,0.5,0.101569024,0.023195221,4.378877183
35000,0.5,0.203138048,0.023410069,8.677379293
35000,0.5,0.304707071,0.024547636,12.4128886
35000,0.5,0.406276095,0.026634776,15.25359534
35000,0.5,0.507845119,0.029699886,17.09922789
35000,0.5,0.609414143,0.033787381,18.03673812
35000,0.5,0.710983166,0.038949526,18.25396196
35000,0.5,0.81255219,0.045237856,17.96177498
35000,0.5,0.914121214,0.052702923,17.34479156
35000,0.5,1.218828285,0.082645582,14.74765203
35000,0.5,1.439390485,0.111914141,12.86156041
35000,0.6,0,0.023168054,0
35000,0.6,0.101569024,0.022480265,4.518141757
35000,0.6,0.203138048,0.022689111,8.953107418
35000,0.6,0.304707071,0.023807197,12.79894777
35000,0.6,0.406276095,0.02585767,15.71201485
35000,0.6,0.507845119,0.028863982,17.59442335
35000,0.6,0.609414143,0.032860803,18.54532109
35000,0.6,0.710983166,0.037892945,18.76294297
35000,0.6,0.81255219,0.044005007,18.46499399
35000,0.6,0.914121214,0.051240831,17.83970315
35000,0.6,1.218828285,0.080115059,15.21347298
35000,0.6,1.439390485,0.108366028,13.28267273
35000,0.7,0,0.022540296,0
35000,0.7,0.101569024,0.021858742,4.646608849
35000,0.7,0.203138048,0.022063044,9.207163255
35000,0.7,0.304707071,0.023161558,13.15572428
35000,0.7,0.406276095,0.025173233,16.13921005
35000,0.7,0.507845119,0.02813688,18.04909141
35000,0.7,0.609414143,0.032163205,18.94755647
35000,0.7,0.710983166,0.037278939,19.07197965
35000,0.7,0.81255219,0.043520759,18.67045081
35000,0.7,0.914121214,0.050924815,17.95040815
35000,0.7,1.218828285,0.080415666,15.15660251
35000,0.7,1.439390485,0.108865893,13.22168445
35000,0.75,0,0.023221501,0
35000,0.75,0.101569024,0.022543998,4.505368746
35000,0.75,0.203138048,0.022746502,8.930518108
35000,0.75,0.304707071,0.023835109,12.78395962
35000,0.75,0.406276095,0.025826514,15.73096915
35000,0.75,0.507845119,0.028884529,17.58190757
35000,0.75,0.609414143,0.033254213,18.32592288
35000,0.75,0.710983166,0.038678992,18.38163637
35000,0.75,0.81255219,0.045218528,17.96945248
35000,0.75,0.914121214,0.052900985,17.27985243
35000,0.75,1.218828285,0.082754518,14.72823858
35000,0.75,1.439390485,0.110958844,12.97229165
35000,0.775,0,0.024017722,0
35000,0.775,0.101569024,0.023479815,4.325801715
35000,0.775,0.203138048,0.023681844,8.577796898
35000,0.775,0.304707071,0.024765733,12.30357571
35000,0.775,0.406276095,0.026746978,15.1896074
35000,0.775,0.507845119,0.029845649,17.01571706
35000,0.775,0.609414143,0.034425441,17.70243533
35000,0.775,0.710983166,0.040095631,17.73218548
35000,0.775,0.81255219,0.046837734,17.34823871
35000,0.775,0.914121214,0.054606421,16.74017812
35000,0.775,1.218828285,0.084546176,14.41612551
35000,0.775,1.439390485,0.112544582,12.7895138
35000,0.8,0,0.02544673,0
35000,0.8,0.101569024,0.024923355,4.075254876
35000,0.8,0.203138048,0.025145389,8.078540682
35000,0.8,0.304707071,0.026253282,11.60643728
35000,0.8,0.406276095,0.028260494,14.37611441
35000,0.8,0.507845119,0.031508883,16.11752213
35000,0.8,0.609414143,0.036403788,16.74040468
35000,0.8,0.710983166,0.042292849,16.81095464
35000,0.8,0.81255219,0.04921277,16.51100294
35000,0.8,0.914121214,0.057163174,15.99143557
35000,0.8,1.218828285,0.087227,13.97306207
35000,0.8,1.439390485,0.115121651,12.50321267
35000,0.825,0,0.027764502,0
35000,0.825,0.101569024,0.027262981,3.725528914
35000,0.825,0.203138048,0.027533168,7.377939509
35000,0.825,0.304707071,0.028712919,10.61219415
35000,0.825,0.406276095,0.030814092,13.18474985
35000,0.825,0.507845119,0.034259865,14.82332516
35000,0.825,0.609414143,0.039537432,15.41359952
35000,0.825,0.710983166,0.045779762,15.5305125
35000,0.825,0.81255219,0.052975921,15.33814183
35000,0.825,0.914121214,0.061193293,14.93825825
35000,0.825,1.218828285,0.092085604,13.23581789
35000,0.825,1.439390485,0.120403215,11.95475125
39800,0.2,0,0.029450961,0
39800,0.2,0.101569024,0.028354405,3.582125035
39800,0.2,0.203138048,0.028261193,7.187879436
39800,0.2,0.304707071,0.029195255,10.43686966
39800,0.2,0.406276095,0.031190884,13.02547549
39800,0.2,0.507845119,0.034289208,14.8106401
39800,0.2,0.609414143,0.038553365,15.8070286
39800,0.2,0.710983166,0.044049905,16.1404018
39800,0.2,0.81255219,0.050844131,15.98123862
39800,0.2,0.914121214,0.058999833,15.49362375
39800,0.2,1.218828285,0.092245337,13.21289861
39800,0.2,1.439390485,0.125181796,11.49840097
39800,0.3,0,0.027135266,0
39800,0.3,0.101569024,0.026257641,3.868170183
39800,0.3,0.203138048,0.026336358,7.713217143
39800,0.3,0.304707071,0.027393499,11.12333518
39800,0.3,0.406276095,0.029461545,13.79004716
39800,0.3,0.507845119,0.032578167,15.58851113
39800,0.3,0.609414143,0.036802135,16.55920623
39800,0.3,0.710983166,0.042196542,16.84932301
39800,0.3,0.81255219,0.048823359,16.64269331
39800,0.3,0.914121214,0.056743175,16.10980024
39800,0.3,1.218828285,0.088840759,13.71924665
39800,0.3,1.439390485,0.120504534,11.94469982
39800,0.4,0,0.025435555,0
39800,0.4,0.101569024,0.024741592,4.105193554
39800,0.4,0.203138048,0.02496213,8.137849134
39800,0.4,0.304707071,0.026116717,11.66712765
39800,0.4,0.406276095,0.028235336,14.38892369
39800,0.4,0.507845119,0.031351275,16.19854756
39800,0.4,0.609414143,0.035517065,17.15834749
39800,0.4,0.710983166,0.040791032,17.42988915
39800,0.4,0.81255219,0.047230535,17.20395905
39800,0.4,0.914121214,0.054891735,16.65316671
39800,0.4,1.218828285,0.085744706,14.21461851
39800,0.4,1.439390485,0.116027153,12.40563478
39800,0.5,0,0.024542503,0
39800,0.5,0.101569024,0.023850996,4.258481449
39800,0.5,0.203138048,0.024065843,8.440927999
39800,0.5,0.304707071,0.02520341,12.08991446
39800,0.5,0.406276095,0.02729055,14.88706146
39800,0.5,0.507845119,0.03035566,16.72983289
39800,0.5,0.609414143,0.034443155,17.69333103
39800,0.5,0.710983166,0.0396053,17.95171772
39800,0.5,0.81255219,0.04589363,17.70511921
39800,0.5,0.914121214,0.053358697,17.1316255
39800,0.5,1.218828285,0.083301356,14.63155396
39800,0.5,1.439390485,0.112569916,12.78663551
39800,0.6,0,0.02378677,0
39800,0.6,0.101569024,0.023098981,4.397121414
39800,0.6,0.203138048,0.023307828,8.715443069
39800,0.6,0.304707071,0.024425914,12.47474592
39800,0.6,0.406276095,0.026476387,15.34484652
39800,0.6,0.507845119,0.029482699,17.22519092
39800,0.6,0.609414143,0.033479519,18.20259553
39800,0.6,0.710983166,0.038511662,18.46150306
39800,0.6,0.81255219,0.044623723,18.20897351
39800,0.6,0.914121214,0.051859547,17.62686462
39800,0.6,1.218828285,0.080733776,15.09688194
39800,0.6,1.439390485,0.108984745,13.2072657
39800,0.7,0,0.023126716,0
39800,0.7,0.101569024,0.022445161,4.525208084
39800,0.7,0.203138048,0.022649464,8.968779482
39800,0.7,0.304707071,0.023747978,12.83086379
39800,0.7,0.406276095,0.025759653,15.77179999
39800,0.7,0.507845119,0.0287233,17.68059795
39800,0.7,0.609414143,0.032749625,18.60827851
39800,0.7,0.710983166,0.037865359,18.77661231
39800,0.7,0.81255219,0.044107179,18.42222079
39800,0.7,0.914121214,0.051511235,17.74605509
39800,0.7,1.218828285,0.081002086,15.04687527
39800,0.7,1.439390485,0.109452312,13.15084587
39800,0.75,0,0.023793076,0
39800,0.75,0.101569024,0.023115573,4.393965229
39800,0.75,0.203138048,0.023318077,8.711612368
39800,0.75,0.304707071,0.024406684,12.48457476
39800,0.75,0.406276095,0.026398089,15.39036007
39800,0.75,0.507845119,0.029456104,17.24074301
39800,0.75,0.609414143,0.033825788,18.01625857
39800,0.75,0.710983166,0.039250567,18.11395912
39800,0.75,0.81255219,0.045790103,17.74514877
39800,0.75,0.914121214,0.05347256,17.09514588
39800,0.75,1.218828285,0.083326093,14.62721029
39800,0.75,1.439390485,0.111530419,12.90581079
39800,0.775,0,0.024582059,0
39800,0.775,0.101569024,0.024044152,4.224271415
39800,0.775,0.203138048,0.024246181,8.37814615
39800,0.775,0.304707071,0.02533007,12.02946028
39800,0.775,0.406276095,0.027311315,14.87574271
39800,0.775,0.507845119,0.030409986,16.69994583
39800,0.775,0.609414143,0.034989778,17.41691939
39800,0.775,0.710983166,0.040659968,17.48607294
39800,0.775,0.81255219,0.047402071,17.14170231
39800,0.775,0.914121214,0.055170758,16.56894426
39800,0.775,1.218828285,0.085110513,14.32053741
39800,0.775,1.439390485,0.113108919,12.72570278
39800,0.8,0,0.026001692,0
39800,0.8,0.101569024,0.025478317,3.986488746
39800,0.8,0.203138048,0.025700352,7.904095944
39800,0.8,0.304707071,0.026808245,11.36617003
39800,0.8,0.406276095,0.028815456,14.09924226
39800,0.8,0.507845119,0.032063845,15.83855957
39800,0.8,0.609414143,0.03695875,16.48903556
39800,0.8,0.710983166,0.042847812,16.59321988
39800,0.8,0.81255219,0.049767733,16.32688774
39800,0.8,0.914121214,0.057718137,15.83767705
39800,0.8,1.218828285,0.087781963,13.88472351
39800,0.8,1.439390485,0.115676614,12.44322802
39800,0.825,0,0.028310313,0
39800,0.825,0.101569024,0.027808792,3.652406908
39800,0.825,0.203138048,0.028078979,7.234524019
39800,0.825,0.304707071,0.02925873,10.41422751
39800,0.825,0.406276095,0.031359903,12.95527269
39800,0.825,0.507845119,0.034805676,14.59087072
39800,0.825,0.609414143,0.040083243,15.20371351
39800,0.825,0.710983166,0.046325574,15.34753063
39800,0.825,0.81255219,0.053521732,15.1817245
39800,0.825,0.914121214,0.061739104,14.80619502
39800,0.825,1.218828285,0.092631416,13.1578285
39800,0.825,1.439390485,0.120949026,11.90080262
